maxAge,endDate,totalRevenue,costOfRevenue,grossProfit,researchDevelopment,sellingGeneralAdministrative,nonRecurring,otherOperatingExpenses,totalOperatingExpenses,operatingIncome,totalOtherIncomeExpenseNet,ebit,interestExpense,incomeBeforeTax,incomeTaxExpense,minorityInterest,netIncomeFromContinuingOps,discontinuedOperations,extraordinaryItems,effectOfAccountingCharges,otherItems,netIncome,netIncomeApplicableToCommonShares,type,kode
1,2019-12-31,3223153000,2356039000,867114000,{},306746000,{},{},2662785000,560368000,-162471000,560368000,-201129000,397897000,123507000,563000,274390000,{},{},{},{},274370000,274370000,A,INKP.JK
1,2018-12-31,3335441000,2136635000,1198806000,{},304759000,{},{},2441394000,894047000,-158292000,894047000,-184846000,735755000,147549000,544000,588206000,{},{},{},{},588127000,588127000,A,INKP.JK
1,2022-06-30,945335000,564142000,381193000,{},110511000,{},{},674653000,270682000,-7041000,270682000,-62683000,263641000,44839000,471000,218802000,{},{},{},{},218811000,218811000,Q,INKP.JK
1,2022-03-31,995718000,631668000,364050000,{},105851000,{},{},737519000,258199000,-37683000,258199000,-60961000,220516000,44089000,480000,176427000,{},{},{},{},176458000,176458000,Q,INKP.JK
1,2021-12-31,1009760000,640207000,369553000,{},99505000,{},{},739712000,270048000,-84774000,270048000,-88269000,185274000,49048000,511000,136226000,{},{},{},{},136227000,136227000,Q,INKP.JK
1,2021-09-30,879595000,575546000,304049000,{},90811000,{},{},666357000,213238000,-64477000,213238000,-63688000,148761000,40794000,512000,107967000,{},{},{},{},107952000,107952000,Q,INKP.JK
1,2021-12-31,14771906000000,9645624000000,5126282000000,{},2973282000000,{},-137845000000,12702308000000,2069598000000,207473000000,2069598000000,-24017000000,2277071000000,488575000000,{},1788496000000,{},{},{},{},1788496000000,1788496000000,A,INTP.JK
1,2020-12-31,14184322000000,9070770000000,5113552000000,{},2831354000000,{},32327000000,12234404000000,1949918000000,275875000000,1949918000000,-45193000000,2225793000000,419456000000,{},1806337000000,{},{},{},{},1806337000000,1806337000000,A,INTP.JK
1,2019-12-31,15939348000000,10439031000000,5500317000000,{},3503230000000,{},18890000000,13961151000000,1978197000000,385557000000,1978197000000,-1218000000,2363754000000,528449000000,{},1835305000000,{},{},{},{},1835305000000,1835305000000,A,INTP.JK
1,2018-12-31,15190283000000,10827830000000,4362453000000,{},3315974000000,{},-29230000000,14114574000000,1075709000000,408105000000,1075709000000,-3327000000,1483814000000,337877000000,{},1145937000000,{},{},{},{},1145937000000,1145937000000,A,INTP.JK
1,2022-06-30,3353349000000,2545005000000,808344000000,{},649842000000,{},-42494000000,3225661000000,127688000000,15019000000,127688000000,-8682000000,142707000000,33714000000,{},108993000000,{},{},{},{},108993000000,108993000000,Q,INTP.JK
1,2022-03-31,3557727000000,2597283000000,960444000000,{},708757000000,{},-16943000000,3352618000000,205109000000,31082000000,205109000000,-6359000000,236191000000,53636000000,{},182555000000,{},{},{},{},182555000000,182555000000,Q,INTP.JK
1,2021-12-31,4163253000000,2629223000000,1534030000000,{},840275000000,{},-15249000000,3504489000000,658764000000,43444000000,658764000000,-5448000000,702208000000,121970000000,{},580238000000,{},{},{},{},580238000000,580238000000,Q,INTP.JK
1,2021-09-30,3941713000000,2443541000000,1498172000000,{},770706000000,{},-99767000000,3172032000000,769681000000,49637000000,769681000000,-2594000000,819318000000,197637000000,{},621681000000,{},{},{},{},621681000000,621681000000,Q,INTP.JK
1,2021-12-31,2076813000,1128118000,948695000,{},125351000,{},165455000,1447615000,629198000,-8109000,629198000,-2689000,621089000,145699000,-7747000,475390000,{},{},{},{},475570000,475570000,A,ITMG.JK
1,2020-12-31,1185336000,968447000,216889000,{},95239000,{},18739000,1095630000,89706000,-17153000,89706000,-3473000,72553000,34725000,-7846000,37828000,{},{},{},{},39469000,39469000,A,ITMG.JK
1,2019-12-31,1715592000,1379779000,335813000,{},146162000,{},-11600000,1523466000,192126000,-6218000,192126000,-1498000,185908000,59406000,-5310000,126502000,{},{},{},{},129426000,129426000,A,ITMG.JK
1,2018-12-31,2007630000,1412939000,594691000,{},151909000,{},58332000,1633912000,373718000,-6355000,373718000,-1290000,367363000,108607000,-2776000,258756000,{},{},{},{},261951000,261951000,A,ITMG.JK
1,2022-06-30,781608000,358610000,422998000,{},43464000,{},42197000,448045000,333563000,-11210000,333563000,-869000,322353000,74894000,-6385000,247459000,{},{},{},{},247555000,247555000,Q,ITMG.JK
1,2022-03-31,639933000,289799000,350134000,{},36332000,{},28786000,362247000,277686000,-3175000,277686000,-986000,274511000,61288000,-7087000,213223000,{},{},{},{},213270000,213270000,Q,ITMG.JK
1,2021-12-31,753468000,350539000,402929000,{},43550000,{},74737000,482798000,270670000,-1609000,270670000,-663000,269061000,65155000,-7747000,203906000,{},{},{},{},204066000,204066000,Q,ITMG.JK
1,2021-09-30,647042000,337328000,309714000,{},34951000,{},71919000,450209000,196833000,999000,196833000,-627000,197832000,43950000,-7866000,153882000,{},{},{},{},153880000,153880000,Q,ITMG.JK
1,2021-12-31,15169552000000,8194329000000,6975223000000,{},1318888000000,{},863686000000,10376903000000,4792649000000,-2720196000000,4792649000000,-4469769000000,2072453000000,1201217000000,4894464000000,871236000000,{},{},{},{},1615281000000,1615281000000,A,JSMR.JK
1,2020-12-31,13704021000000,7924170000000,5779851000000,{},1150103000000,{},630858000000,9705131000000,3998890000000,-3302439000000,3998890000000,-3610284000000,696451000000,738080000000,5701126000000,-41629000000,{},{},{},{},501047000000,501047000000,A,JSMR.JK
1,2019-12-31,26345260000000,19385912000000,6959348000000,{},1361403000000,{},1227159000000,21974474000000,4370786000000,-1273183000000,4370786000000,-2404830000000,3097603000000,1023715000000,4503057000000,2073888000000,{},{},{},{},2207117000000,2207117000000,A,JSMR.JK
1,2018-12-31,36974075000000,30656153000000,6317922000000,{},1188959000000,{},872310000000,32717422000000,4256653000000,-1046344000000,4256653000000,-1750473000000,3210309000000,1173816000000,3290481000000,2036493000000,{},{},{},{},2202602000000,2202602000000,A,JSMR.JK
1,2022-03-31,3668874000000,1710779000000,1958095000000,{},260031000000,{},184752000000,2155562000000,1513312000000,-875665000000,1513312000000,-946162000000,637647000000,358390000000,4781937000000,279257000000,{},{},{},{},392804000000,392804000000,Q,JSMR.JK
1,2021-12-31,4537679000000,2454718000000,2082961000000,{},569631000000,{},299632000000,3323981000000,1213698000000,-263543000000,1213698000000,-1098177000000,950155000000,300158000000,4894464000000,649997000000,{},{},{},{},865864000000,865864000000,Q,JSMR.JK
1,2021-09-30,3749080000000,2267247000000,1481833000000,{},208929000000,{},163536000000,2639712000000,1109368000000,-1070239000000,1109368000000,-1090624000000,39129000000,325325000000,5485840000000,-286196000000,{},{},{},{},-106216000000,-106216000000,Q,JSMR.JK
1,2021-06-30,3389951000000,1671061000000,1718890000000,{},332571000000,{},342868000000,2346500000000,1043451000000,-247220000000,1043451000000,-1100019000000,796231000000,271686000000,5407916000000,524545000000,{},{},{},{},693796000000,693796000000,Q,JSMR.JK
1,2021-12-31,26261194512313,15154919664569,11106274847744,285158676999,6799744173483,{},-9490392905,22230332122146,4030862390167,141542769957,4030862390167,-45485899893,4172405160124,940397476843,1686351550507,3232007683281,{},{},{},{},3183621310043,3183621310043,A,KLBF.JK
1,2020-12-31,23112654991224,13038094694231,10074560296993,281059163361,6238254983450,{},-31246763499,19526162077543,3586492913681,77288670434,3586492913681,-75836781268,3663781584115,864159068301,870549214684,2799622515814,{},{},{},{},2733259864596,2733259864596,A,KLBF.JK
1,2019-12-31,22633476361038,12549610675220,10083865685818,286654521539,6486988541241,{},-26330852512,19296922885488,3336553475550,98129574085,3336553475550,-31055146298,3434683049635,897081225990,812456085037,2537601823645,{},{},{},{},2506764572075,2506764572075,A,KLBF.JK
1,2018-12-31,21074306186027,11399760134309,9674546051718,237873322482,6243726910771,{},-9807983228,17871552384334,3202753801693,133101155150,3202753801693,-19658761271,3335854956843,838592992086,671136820293,2497261964757,{},{},{},{},2457129032271,2457129032271,A,KLBF.JK
1,2022-06-30,6858880527895,4031309592281,2827570935614,77437130241,1777087869157,{},-9791021774,5876043569905,982836957990,67217546686,982836957990,-9333353460,1050054504676,229966625744,1679530038422,820087878932,{},{},{},{},802066548341,802066548341,Q,KLBF.JK
1,2022-03-31,0,0,0,77437130241,1777087869157,{},-9791021774,0,982836957990,0,0,-9333353460,1050054504676,0,1679530038422,820087878932,{},{},{},{},0,802066548341,Q,KLBF.JK
1,2021-12-31,7162499429379,4211769784660,2950729644719,70417510639,1698540021240,{},17971051612,5998698368151,1163801061228,11838021176,1163801061228,-9235947194,1175639082404,267942205976,1686351550507,907696876428,{},{},{},{},895886901749,895886901749,Q,KLBF.JK
1,2021-09-30,6728268420076,3883110133095,2845158286981,62880980937,1782623155259,{},-12067944773,5716546324518,1011722095558,42289498576,1011722095558,-11215721243,1054011594134,241448798407,1422435322689,812562795727,{},{},{},{},790449452095,790449452095,Q,KLBF.JK
1,2021-12-31,16138531000000,10930940000000,5207591000000,{},4198483000000,{},214296000000,15343719000000,794812000000,-1903063000000,794812000000,-2318307000000,-1108251000000,514932000000,3734030000000,-1623183000000,{},{},{},{},-1602894000000,-1602894000000,A,LPKR.JK
1,2020-12-31,11810955000000,11143694000000,667261000000,{},3853993000000,{},189270000000,15186957000000,-3376002000000,-5934771000000,-3376002000000,-1843417000000,-9310773000000,326447000000,4096176000000,-9637220000000,{},{},{},{},-8891100000000,-8891100000000,A,LPKR.JK
1,2019-12-31,12177173000000,8307224000000,3869949000000,{},3863332000000,{},1451505000000,13622061000000,-1444888000000,-220277000000,-1444888000000,-893772000000,-1665165000000,396253000000,5601322000000,-2061418000000,{},{},{},{},-1983299000000,-1983299000000,A,LPKR.JK
1,2018-12-31,11275019000000,6555895000000,4719124000000,{},3432638000000,{},807645000000,10796178000000,478841000000,1581324000000,478841000000,-547237000000,2060165000000,397480000000,7009159000000,1662685000000,{},{},{},{},719977000000,719977000000,A,LPKR.JK
1,2022-06-30,3451642000000,2099291000000,1352351000000,{},1026038000000,{},-20998000000,3104331000000,347311000000,-841962000000,347311000000,-433036000000,-494651000000,77126000000,3604304000000,-571777000000,{},{},{},{},-638413000000,-638413000000,Q,LPKR.JK
1,2022-03-31,3311065000000,2011274000000,1299791000000,{},1040654000000,{},10652000000,3062580000000,248485000000,-649519000000,248485000000,-433220000000,-401034000000,94136000000,3803859000000,-495170000000,{},{},{},{},-567552000000,-567552000000,Q,LPKR.JK
1,2021-12-31,5386257000000,4446025000000,940232000000,{},1196239000000,{},-121346000000,5520918000000,-134661000000,-897143000000,-134661000000,-579097000000,-1031804000000,9956000000,3734030000000,-1041760000000,{},{},{},{},-1029597000000,-1029597000000,Q,LPKR.JK
1,2021-09-30,3685745000000,2239789000000,1445956000000,{},1010586000000,{},304855000000,3555230000000,130515000000,-539325000000,130515000000,-592102000000,-408810000000,153121000000,5224441000000,-561931000000,{},{},{},{},-310258000000,-310258000000,Q,LPKR.JK
1,2021-12-31,5585975000000,2042066000000,3543909000000,{},1554736000000,{},-63977000000,4445842000000,1140133000000,-37234000000,1140133000000,-31160000000,1102899000000,190045000000,{},912854000000,{},{},{},{},912854000000,912854000000,A,LPPF.JK
1,2020-12-31,4839058000000,2050623000000,2788435000000,{},2270878000000,{},102545000000,5384237000000,-545179000000,-389225000000,-545179000000,-379657000000,-934404000000,-61223000000,{},-873181000000,{},{},{},{},-873181000000,-873181000000,A,LPPF.JK
1,2019-12-31,10276431000000,4160913000000,6115518000000,{},4349914000000,{},-32548000000,8478279000000,1798152000000,-35143000000,1798152000000,-56958000000,1763009000000,396125000000,{},1366884000000,{},{},{},{},1366884000000,1366884000000,A,LPPF.JK
1,2018-12-31,10245173000000,3907460000000,6337713000000,{},3633796000000,{},19921000000,7888974000000,2356199000000,-780878000000,2356199000000,-31182000000,1575321000000,477989000000,{},1097332000000,{},{},{},{},1097332000000,1097332000000,A,LPPF.JK
1,2022-06-30,2474409000000,773780000000,1700629000000,{},559058000000,{},-30043000000,1496585000000,977824000000,-8242000000,977824000000,{},969582000000,196259000000,{},773323000000,{},{},{},{},773323000000,773323000000,Q,LPPF.JK
1,2022-03-31,1287260000000,445530000000,841730000000,{},455611000000,{},-25911000000,1075148000000,212112000000,-29436000000,212112000000,-68353000000,182676000000,37629000000,{},145047000000,{},{},{},{},145047000000,145047000000,Q,LPPF.JK
1,2021-12-31,1501193000000,532253000000,968940000000,{},216259000000,{},-12119000000,979204000000,521989000000,24023000000,521989000000,-11468000000,546012000000,71852000000,{},474160000000,{},{},{},{},474160000000,474160000000,Q,LPPF.JK
1,2021-09-30,514945000000,195486000000,319459000000,{},-193495000000,{},-9233000000,662964000000,-148019000000,35826000000,-148019000000,-4573000000,-112193000000,-18405000000,{},-93788000000,{},{},{},{},-93788000000,-93788000000,Q,LPPF.JK
1,2021-12-31,1283312036,440722190,842589846,{},157019536,{},31777107,951474478,331837558,-46136819,331837558,-225134721,285700739,231900686,156610587,53800053,8800698,{},{},{},47019404,47019404,A,MEDC.JK
1,2020-12-31,1067837405,432928563,634908842,{},153723053,{},27601478,970016529,97820876,-209522407,97820876,-282232239,-111701531,72358640,187861543,-184060171,2906976,{},{},{},-192825309,-192825309,A,MEDC.JK
1,2019-12-31,1375721763,509204772,866516991,{},182369190,{},15828751,1027146951,348574812,-191713298,348574812,-227274338,156861514,195358203,159788640,-38496689,13545753,{},{},{},-38765488,-38765488,A,MEDC.JK
1,2018-12-31,1218251548,474993955,743257593,{},149351005,{},15828751,743367391,474884157,-272694368,474884157,-188990540,202189789,196480990,168061691,5708799,-34081735,{},{},{},-51302236,-51302236,A,MEDC.JK
1,2022-06-30,647707857,115350312,532357545,{},49542670,{},35359878,383965323,263742534,71467127,263742534,-63982618,335209661,150415123,178270463,184794538,526654,{},{},{},180067372,180067372,Q,MEDC.JK
1,2022-03-31,478845646,132517497,346328149,{},39652526,{},11210051,300448484,178397162,14624782,178397162,-64606797,193021944,96598897,166964632,96423047,-476799,{},{},{},90039355,90039355,Q,MEDC.JK
1,2021-12-31,356682091,112032857,244649234,{},39850094,{},17997548,236813727,119868364,-42017535,119868364,-57010086,77850829,85359350,156610587,-7508521,-191524,{},{},{},-9104088,-9104088,Q,MEDC.JK
1,2021-09-30,309195039,93333158,215861881,{},36129460,{},-919038,214172542,95022497,-31617078,95022497,-59108571,63405419,46915580,160469767,16489839,-328881,{},{},{},9638372,9638372,Q,MEDC.JK
1,2021-12-31,9621841000000,3991829000000,5630012000000,{},1857617000000,{},{},6183643000000,3438198000000,-225758000000,3438198000000,-262199000000,3212440000000,635741000000,557040000000,2576699000000,{},{},{},{},2377382000000,2377382000000,A,MNCN.JK
1,2020-12-31,7956238000000,3050672000000,4905566000000,{},1807454000000,{},{},5136045000000,2820193000000,-480532000000,2820193000000,-422210000000,2339661000000,468633000000,303862000000,1871028000000,{},{},{},{},1747519000000,1747519000000,A,MNCN.JK
1,2019-12-31,8353365000000,2835003000000,5518362000000,{},1804950000000,{},{},5094365000000,3259000000000,-319882000000,3259000000000,-436131000000,2939118000000,586589000000,895764000000,2352529000000,{},{},{},{},2233316000000,2233316000000,A,MNCN.JK
1,2018-12-31,7443905000000,2643184000000,4800721000000,{},1623994000000,{},{},4704142000000,2739763000000,-636194000000,2739763000000,-352721000000,2103569000000,497948000000,776551000000,1605621000000,{},{},{},{},1531395000000,1531395000000,A,MNCN.JK
1,2022-06-30,2669762000000,1157211000000,1512551000000,{},449410000000,{},{},1807654000000,862108000000,-61842000000,862108000000,-46240000000,800266000000,154491000000,697030000000,645775000000,{},{},{},{},583637000000,583637000000,Q,MNCN.JK
1,2022-03-31,2604550000000,975384000000,1629166000000,{},494890000000,{},{},1668245000000,936305000000,-61904000000,936305000000,-47414000000,874401000000,177441000000,634892000000,696960000000,{},{},{},{},619108000000,619108000000,Q,MNCN.JK
1,2021-12-31,2549077000000,1178578000000,1370499000000,{},568135000000,{},{},1631809000000,917268000000,19788000000,917268000000,-52058000000,937056000000,170774000000,557040000000,766282000000,{},{},{},{},694742000000,694742000000,Q,MNCN.JK
1,2021-09-30,2209673000000,945670000000,1264003000000,{},402444000000,{},{},1497103000000,712570000000,-36621000000,712570000000,-46619000000,675949000000,130172000000,492939000000,545777000000,{},{},{},{},490124000000,490124000000,Q,MNCN.JK
1,2021-12-31,3036100956,2451498121,584602835,{},153367801,{},-69988922,2534877000,501223956,-33285061,501223956,-150766121,467938895,103404760,759574656,364534135,{},{},{},{},303823865,303823865,A,PGAS.JK
1,2020-12-31,2885536105,2421222499,464313606,{},135125732,{},279312194,2835660425,49875680,-225231225,49875680,-167677375,-175355545,40412269,722302155,-215767814,{},{},{},{},-264773584,-264773584,A,PGAS.JK
1,2019-12-31,3848717684,2684324628,1164393056,{},645953307,{},86976949,3417254884,431462800,-151560309,431462800,-166264300,279902491,166921296,673434728,112981195,{},{},{},{},67584090,67584090,A,PGAS.JK
1,2018-12-31,3870266738,2602023129,1268243609,{},648207912,{},-13881880,3236349161,633917577,-49013292,633917577,-150568328,584904285,220265625,627353311,364638660,{},{},{},{},304991574,304991574,A,PGAS.JK
1,2022-06-30,903260344,669605217,233655127,{},45027908,{},-6773848,707859277,195401067,6011165,195401067,-30663300,201412232,62768092,772252535,138644140,{},{},{},{},120014369,120014369,Q,PGAS.JK
1,2022-03-31,836915729,650831842,186083887,{},36948527,{},-5161650,682618719,154297010,13798300,154297010,-34329773,168095310,28396952,780726903,139698358,{},{},{},{},118546111,118546111,Q,PGAS.JK
1,2021-12-31,781834178,865526702,-83692524,{},-185504304,{},-8214810,671807588,110026590,-28970780,110026590,-34908806,81055810,46492229,759574656,34563581,{},{},{},{},17611934,17611934,Q,PGAS.JK
1,2021-09-30,789706894,538858833,250848061,{},132642097,{},-13021023,658479907,131226987,686276,131226987,-36991896,131913263,23193308,766665596,108719955,{},{},{},{},89704481,89704481,Q,PGAS.JK
1,2021-12-31,29261468000000,15475204000000,13786264000000,{},3593731000000,{},280846000000,19349781000000,9911687000000,446988000000,9911687000000,-111088000000,10358675000000,2321787000000,194059000000,8036888000000,{},{},{},{},7909113000000,7909113000000,A,PTBA.JK
1,2020-12-31,17325192000000,12552674000000,4772518000000,{},2132233000000,{},166633000000,14851540000000,2473652000000,758033000000,2473652000000,-85742000000,3231685000000,823758000000,175792000000,2407927000000,{},{},{},{},2386819000000,2386819000000,A,PTBA.JK
1,2019-12-31,21787564000000,14038432000000,7749132000000,{},2763177000000,{},24523000000,16826132000000,4961432000000,493730000000,4961432000000,-74747000000,5455162000000,1414768000000,164551000000,4040394000000,{},{},{},{},4056888000000,4056888000000,A,PTBA.JK
1,2018-12-31,21166993000000,12479612000000,8687381000000,{},2656559000000,{},-193247000000,14942924000000,6224069000000,574987000000,6224069000000,-103543000000,6799056000000,1677944000000,254527000000,5121112000000,{},{},{},{},5023946000000,5023946000000,A,PTBA.JK
1,2022-06-30,10217947000000,5265180000000,4952767000000,{},794085000000,{},-82430000000,5976835000000,4241112000000,561002000000,4241112000000,-21213000000,4802114000000,826909000000,250644000000,3975205000000,{},{},{},{},3881336000000,3881336000000,Q,PTBA.JK
1,2022-03-31,8205116000000,4691879000000,3513237000000,{},600124000000,{},59956000000,5351959000000,2853157000000,169621000000,2853157000000,-12692000000,3022778000000,722139000000,219305000000,2300639000000,{},{},{},{},2275393000000,2275393000000,Q,PTBA.JK
1,2021-12-31,9879649000000,4579121000000,5300528000000,{},1601085000000,{},69891000000,6250097000000,3629552000000,283158000000,3629552000000,-69364000000,3912710000000,729206000000,194059000000,3183504000000,{},{},{},{},3141104000000,3141104000000,Q,PTBA.JK
1,2021-09-30,9090488000000,4343406000000,4747082000000,{},702313000000,{},66729000000,5112448000000,3978040000000,109996000000,3978040000000,-11317000000,4088036000000,1043415000000,241912000000,3044621000000,{},{},{},{},2989328000000,2989328000000,Q,PTBA.JK
1,2021-12-31,16763936677996,14598794410412,2165142267584,{},625238532386,{},409667361218,15913594754413,850341923583,117495316066,850341923583,-1352777275730,967837239649,606415255490,3476894184957,361421984159,{},{},{},{},265976722562,265976722562,A,PTPP.JK
1,2020-12-31,15831388462166,13604014191079,2227374271087,{},583536411070,{},291454798982,14757991232973,1073397229193,-272035338751,1073397229193,-901561470005,801361890442,489402555894,3352232392848,311959334548,{},{},{},{},164053051741,164053051741,A,PTPP.JK
1,2019-12-31,23573191977192,20272053781622,3301138195570,{},820878247546,{},121896196445,21391074541831,2182117435361,-348784312439,2182117435361,-786018534135,1833333122922,785180043039,3273445785465,1048153079883,{},{},{},{},819463019436,819463019436,A,PTPP.JK
1,2018-12-31,25119560112231,21647991667959,3471568444272,{},843164199687,{},64366117108,22791480991947,2328079120284,484427135421,2328079120284,-759837836078,2812506255705,853513196345,3549858950844,1958993059360,{},{},{},{},1501973077232,1501973077232,A,PTPP.JK
1,2022-06-30,4742957646886,4059741240884,683216406002,{},183248540445,{},33706159703,4314111205813,428846441073,-242724911193,428846441073,-336739105407,186121529880,127290451015,3600416610808,58831078865,{},{},{},{},58787811704,58787811704,Q,PTPP.JK
1,2022-03-31,4280517448134,3736047321945,544470126189,{},149470828385,{},27220266190,3959219031844,321298416290,-144299728233,321298416290,-257716743111,176998688057,123583328229,3570822577596,53415359828,{},{},{},{},28175810014,28175810014,Q,PTPP.JK
