maxAge,endDate,totalRevenue,costOfRevenue,grossProfit,researchDevelopment,sellingGeneralAdministrative,nonRecurring,otherOperatingExpenses,totalOperatingExpenses,operatingIncome,totalOtherIncomeExpenseNet,ebit,interestExpense,incomeBeforeTax,incomeTaxExpense,minorityInterest,netIncomeFromContinuingOps,discontinuedOperations,extraordinaryItems,effectOfAccountingCharges,otherItems,netIncome,netIncomeApplicableToCommonShares,type,kode
1,2021-12-31,5552178608977,4775967400852,776211208125,{},197482664407,{},215713934274,5329682243089,222496365888,150172189775,222496365888,-570256481489,372668555663,216009134180,3476894184957,156659421483,{},{},{},{},136560405893,136560405893,Q,PTPP.JK
1,2021-09-30,4754379330250,4163727032103,590652298147,{},114113214372,{},73797638042,4412847965499,341531364751,-92438667193,341531364751,-307983008390,249092697558,154553299388,3468857998158,94539398170,{},{},{},{},43375937190,43375937190,Q,PTPP.JK
1,2021-12-31,5930261093000,2912026524000,3018234569000,{},1323357646000,{},-66712305000,4168671865000,1761589228000,-35954995000,1761589228000,-51320323000,1725634233000,387648442000,1072978186000,1337985791000,{},{},{},{},1347464222000,1347464222000,A,SCMA.JK
1,2020-12-31,5101113259000,2510915900000,2590197359000,{},1134826227000,{},-21313075000,3624429052000,1476684207000,11415845000,1476684207000,-7855745000,1488100052000,338036813000,624382556000,1150063239000,{},{},{},{},1148342286000,1148342286000,A,SCMA.JK
1,2019-12-31,5523362497000,2870471984000,2652890513000,{},1171830360000,{},53909279000,4096211623000,1427150874000,25460815000,1427150874000,-2302705000,1452611689000,401447087000,580470963000,1051164602000,{},{},{},{},1070166566000,1070166566000,A,SCMA.JK
1,2018-12-31,5276794930000,2370859781000,2905935149000,{},1059983207000,{},5893177000,3436736165000,1840058765000,100816648000,1840058765000,-3398533000,1940875413000,465833213000,644539044000,1475042200000,{},{},{},{},1484762240000,1484762240000,A,SCMA.JK
1,2022-06-30,1628908897000,820573162000,808335735000,{},458874989000,{},8482183000,1287930334000,340978563000,79907103000,340978563000,-9635006000,420885666000,116840969000,1268473843000,304044697000,{},{},{},{},331596351000,331596351000,Q,SCMA.JK
1,2022-03-31,1534684384000,810397182000,724287202000,{},435070383000,{},-71704822000,1173762743000,360921641000,-3379586000,360921641000,-10013459000,357542055000,95863132000,1056506039000,261678923000,{},{},{},{},284843148000,284843148000,Q,SCMA.JK
1,2021-12-31,1539529357000,851085388000,688443969000,{},342997681000,{},-23538597000,1170544472000,368984885000,-15256367000,368984885000,-9254876000,353728518000,102886757000,1072978186000,250841761000,{},{},{},{},283499093000,283499093000,Q,SCMA.JK
1,2021-09-30,1443505840000,675442543000,768063297000,{},337667267000,{},2742388000,1015852198000,427653642000,-6888608000,427653642000,-10032168000,420765034000,81400293000,637674273000,339364741000,{},{},{},{},336580750000,336580750000,Q,SCMA.JK
1,2021-12-31,34957871000000,24196489000000,10761382000000,{},5742677000000,{},29167000000,29968333000000,4989538000000,-1519401000000,4989538000000,-1578692000000,3470137000000,1387790000000,3628326000000,2082347000000,{},{},{},{},2021190000000,2021190000000,A,SMGR.JK
1,2020-12-31,35171668000000,23411395000000,11760273000000,{},5945688000000,{},-117505000000,29239578000000,5932090000000,-2443440000000,5932090000000,-2287387000000,3488650000000,814307000000,1479926000000,2674343000000,{},{},{},{},2792321000000,2792321000000,A,SMGR.JK
1,2019-12-31,40368107000000,27828327000000,12539780000000,{},6446701000000,{},-110805000000,34164223000000,6203884000000,-3008109000000,6203884000000,-3179581000000,3195775000000,824542000000,1615109000000,2371233000000,{},{},{},{},2392151000000,2392151000000,A,SMGR.JK
1,2018-12-31,30687626000000,21529061000000,9158565000000,{},4385300000000,{},-133433000000,25780928000000,4906698000000,-801739000000,4906698000000,-930677000000,4104959000000,1019255000000,1423230000000,3085704000000,{},{},{},{},3079115000000,3079115000000,A,SMGR.JK
1,2022-03-31,8136705000000,5917303000000,2219402000000,{},1206926000000,{},-12830000000,7111399000000,1025306000000,-296564000000,1025306000000,-319392000000,728742000000,205276000000,3653290000000,523466000000,{},{},{},{},498566000000,498566000000,Q,SMGR.JK
1,2021-12-31,9627410000000,6167137000000,3460273000000,{},1784269000000,{},-42639000000,7908767000000,1718643000000,-369304000000,1718643000000,-339416000000,1349339000000,710743000000,3628326000000,638596000000,{},{},{},{},633483000000,633483000000,Q,SMGR.JK
1,2021-09-30,9117117000000,6349259000000,2767858000000,{},1417276000000,{},45570000000,7812105000000,1305012000000,-377933000000,1305012000000,-380253000000,927079000000,272257000000,4661669000000,654822000000,{},{},{},{},593585000000,593586000000,Q,SMGR.JK
1,2021-06-30,8136625000000,5877647000000,2258978000000,{},1313276000000,{},15346000000,7206269000000,930356000000,-406846000000,930356000000,-420668000000,523510000000,180702000000,1477373210000,342808000000,{},{},{},{},343759000000,343758000000,Q,SMGR.JK
1,2021-12-31,847523131,1693098170,-845575039,{},79023652,{},7561095,1823397315,-975874184,-205514509,-975874184,-116241229,-1181388693,-100050321,{},-1081338372,{},{},{},{},-1081338372,-1081338372,A,SRIL.JK
1,2020-12-31,1282569384,1056005818,226563566,{},49882698,{},3696269,1111465144,171104240,-69403692,171104240,-75510481,101700548,16375440,{},85325108,{},{},{},{},85325108,85325108,A,SRIL.JK
1,2019-12-31,1181834182,980398760,201435422,{},44279314,{},5128878,1029806952,152027230,-50478336,152027230,-82307841,101548894,13896346,{},87652548,{},{},{},{},87652548,87652548,A,SRIL.JK
1,2018-12-31,1033945566,850736457,183209109,{},41797807,{},4444749,896979013,136966553,-37553211,136966553,-63434510,99413342,14857309,{},84556033,{},{},{},{},84556033,84556033,A,SRIL.JK
1,2022-06-30,167539406,163511418,4027988,{},21052716,{},3942767,188506901,-20967495,216410,-20967495,{},-20751085,480940,{},-21232025,{},{},{},{},-21232025,-21232025,Q,SRIL.JK
1,2022-03-31,181359582,192536090,-11176508,{},26985688,{},-40232,219481546,-38121964,240957,-38121964,{},-37881007,1097922,{},-38978929,{},{},{},{},-38978929,-38978929,Q,SRIL.JK
1,2021-12-31,210403175,389150387,-178747212,{},21717346,{},1641136,302724330,-92321155,-161105978,-92321155,-69044167,-253427133,-96595630,{},-156831503,{},{},{},{},-156831503,-156831503,Q,SRIL.JK
1,2021-09-30,110907744,119727304,-8819560,{},21653397,{},2632306,144013007,-33105263,-4837061,-33105263,-5070738,-37942324,439631,{},-38381955,{},{},{},{},-38381955,-38381955,Q,SRIL.JK
1,2021-12-31,5203100578000,2879672362000,2323428216000,{},599102769000,{},-74423433000,3404351698000,1798748880000,75203304000,1798748880000,-510141554000,1873952184000,347081310000,32517120000,1526870874000,{},{},{},{},1515514388000,1515514388000,A,SSMS.JK
1,2020-12-31,4011130559000,2154235996000,1856894563000,{},592610930000,{},12332934000,2759179860000,1251950699000,-352404765000,1251950699000,-537798165000,899545934000,318690994000,23242399000,580854940000,{},{},{},{},576634024000,576634024000,A,SSMS.JK
1,2019-12-31,3277806795000,2164302690000,1113504105000,{},572580146000,{},223115213000,2959998049000,317808746000,-163216125000,317808746000,-487548098000,154592621000,142510662000,19010840000,12081959000,{},{},{},{},11680187000,11680187000,A,SSMS.JK
1,2018-12-31,3710780545000,2218741958000,1492038587000,{},557408876000,{},157252964000,2933403798000,777376747000,-436507935000,777376747000,-449585966000,340868812000,254097843000,18555072000,86770969000,{},{},{},{},86203451000,86203451000,A,SSMS.JK
1,2022-06-30,1170341946000,762273749000,408068197000,{},168991749000,{},-47267949000,883997549000,286344397000,-195318980000,286344397000,-123340471000,91025417000,63953325000,39683000000,27072092000,{},{},{},{},26034098000,26034098000,Q,SSMS.JK
1,2022-03-31,2181160578000,688780951000,1492379627000,{},169685570000,{},-10964334000,847502187000,1333658391000,-62157043000,1333658391000,-121562773000,1271501348000,274874437000,40023987000,996626911000,{},{},{},{},989659554000,989659554000,Q,SSMS.JK
1,2021-12-31,1514229244000,805731266000,708497978000,{},148718284000,{},-13263843000,941185707000,573043537000,-4892869000,573043537000,-126637126000,568150668000,75455081000,32517120000,492695587000,{},{},{},{},487586560000,487586560000,Q,SSMS.JK
1,2021-09-30,1350812232000,738574207000,612238025000,{},183032530000,{},-33299337000,888307400000,462504832000,4254292000,462504832000,-127830563000,466759124000,132933675000,28483134000,333825449000,{},{},{},{},331598491000,331598491000,Q,SSMS.JK
1,2021-12-31,143210000000000,53530000000000,89680000000000,{},13957000000000,{},-41000000000,98985000000000,44225000000000,-547000000000,44225000000000,-4365000000000,43678000000000,9730000000000,23753000000000,33948000000000,{},{},{},{},24760000000000,24760000000000,A,TLKM.JK
1,2020-12-31,136462000000000,50675000000000,85787000000000,{},13707000000000,{},-40000000000,93130000000000,43332000000000,-4557000000000,43332000000000,-4520000000000,38775000000000,9212000000000,18362000000000,29563000000000,{},{},{},{},20804000000000,20804000000000,A,TLKM.JK
1,2019-12-31,135567000000000,60315000000000,75252000000000,{},10420000000000,{},-629000000000,93284000000000,42283000000000,-4375000000000,42283000000000,-4240000000000,37908000000000,10316000000000,17689000000000,27592000000000,{},{},{},{},18663000000000,18663000000000,A,TLKM.JK
1,2018-12-31,130784000000000,61252000000000,69532000000000,{},10351000000000,{},-849000000000,92160000000000,38624000000000,-2219000000000,38624000000000,-3507000000000,36405000000000,9426000000000,18393000000000,26979000000000,{},{},{},{},18032000000000,18032000000000,A,TLKM.JK
1,2022-06-30,36775000000000,14212000000000,22563000000000,{},2504000000000,{},1000000000,25727000000000,11048000000000,519000000000,11048000000000,-1008000000000,11567000000000,1868000000000,20438000000000,9699000000000,{},{},{},{},7192000000000,7192000000000,Q,TLKM.JK
1,2022-03-31,35208000000000,13808000000000,21400000000000,{},2012000000000,{},77000000000,23873000000000,11335000000000,-1473000000000,11335000000000,-945000000000,9862000000000,2006000000000,25536000000000,7856000000000,{},{},{},{},6118000000000,6118000000000,Q,TLKM.JK
1,2021-12-31,37167000000000,15150000000000,22017000000000,{},4221000000000,{},367000000000,29094000000000,8073000000000,2345000000000,8073000000000,-978000000000,10418000000000,2133000000000,23753000000000,8285000000000,{},{},{},{},5888000000000,5888000000000,Q,TLKM.JK
1,2021-09-30,36563000000000,11183000000000,25380000000000,{},5212000000000,{},-27000000000,23853000000000,12710000000000,-1244000000000,12710000000000,-1322000000000,11466000000000,2723000000000,14093000000000,8743000000000,{},{},{},{},6421000000000,6421000000000,Q,TLKM.JK
1,2021-12-31,2580425000,2235404000,345021000,{},91312000,{},{},2326716000,253709000,-51494000,253709000,-55551000,202215000,50211000,3493000,152004000,{},{},{},{},152121000,152121000,A,TPIA.JK
1,2020-12-31,1806444000,1641322000,165122000,{},83664000,{},{},1724986000,81458000,-58885000,81458000,-56414000,22573000,-28969000,4358000,51542000,{},{},{},{},51352000,51352000,A,TPIA.JK
1,2019-12-31,1880989000,1709877000,171112000,{},84542000,{},{},1794419000,86570000,-54029000,86570000,-47507000,32541000,8894000,5452000,23647000,{},{},{},{},22882000,22882000,A,TPIA.JK
1,2018-12-31,2543219000,2152729000,390490000,{},75729000,{},{},2228458000,314761000,-60694000,314761000,-42071000,254067000,71751000,5686000,182316000,{},{},{},{},181651000,181651000,A,TPIA.JK
1,2022-03-31,677747000,652720000,25027000,{},27780000,{},{},680500000,-2753000,-12413000,-2753000,-12985000,-15166000,-4049000,3611000,-11117000,{},{},{},{},-11235000,-11235000,Q,TPIA.JK
1,2021-12-31,699227000,661002000,38225000,{},21066000,{},{},682068000,17159000,-16875000,17159000,-13305000,284000,13964000,3493000,-13680000,{},{},{},{},-13282000,-13282000,Q,TPIA.JK
1,2021-09-30,619330000,585734000,33596000,{},22496000,{},{},608230000,11100000,-8338000,11100000,-13726000,2762000,1685000,4639000,1077000,{},{},{},{},1022000,1022000,Q,TPIA.JK
1,2021-06-30,663460000,537861000,125599000,{},22270000,{},{},560131000,103329000,-12163000,103329000,-11925000,91166000,11090000,4584000,80076000,{},{},{},{},79999000,79999000,Q,TPIA.JK
1,2021-12-31,79460503000000,59795542000000,19664961000000,{},4789346000000,{},280570000000,64980827000000,14479676000000,159249000000,14479676000000,-431215000000,14638925000000,4030658000000,3262834000000,10608267000000,{},{},{},{},10279683000000,10279683000000,A,UNTR.JK
1,2020-12-31,60346784000000,47357491000000,12989293000000,{},4695316000000,{},461234000000,52618411000000,7728373000000,-566705000000,7728373000000,-719278000000,7161668000000,1529243000000,2860757000000,5632425000000,{},{},{},{},6003200000000,6003200000000,A,UNTR.JK
1,2019-12-31,84430478000000,63199825000000,21230653000000,{},4625642000000,{},-236519000000,67588948000000,16841530000000,-1141550000000,16841530000000,-761976000000,15699980000000,4565339000000,2898018000000,11134641000000,{},{},{},{},11312071000000,11312071000000,A,UNTR.JK
1,2018-12-31,84624733000000,63515207000000,21109526000000,{},4339176000000,{},382312000000,68423887000000,16200846000000,-211606000000,16200846000000,-475160000000,15989240000000,4490831000000,3271349000000,11498409000000,{},{},{},{},11125626000000,11125626000000,A,UNTR.JK
1,2022-06-30,32468173000000,22994227000000,9473946000000,{},1136441000000,{},39786000000,24170454000000,8297719000000,357718000000,8297719000000,-63832000000,8655437000000,1901166000000,4193076000000,6754271000000,{},{},{},{},6035796000000,6035796000000,Q,UNTR.JK
1,2022-03-31,27978713000000,20941361000000,7037352000000,{},1153460000000,{},88873000000,22183694000000,5795019000000,226501000000,5795019000000,-162257000000,6021520000000,1303684000000,3610233000000,4717836000000,{},{},{},{},4320807000000,4320807000000,Q,UNTR.JK
1,2021-12-31,21638137000000,15495539000000,6142598000000,{},1582949000000,{},143383000000,17337240000000,4300897000000,-353096000000,4300897000000,-93905000000,3947801000000,1405456000000,3262834000000,2542345000000,{},{},{},{},2462448000000,2462448000000,Q,UNTR.JK
1,2021-09-30,20511772000000,15013872000000,5497900000000,{},1218852000000,{},94395000000,16327119000000,4184653000000,232548000000,4184653000000,-121322000000,4417201000000,1040080000000,3353962000000,3377121000000,{},{},{},{},3301529000000,3301529000000,Q,UNTR.JK
1,2021-12-31,39545959000000,19919572000000,19626387000000,{},11948464000000,{},-3841000000,31864195000000,7681764000000,-185172000000,7681764000000,-184876000000,7496592000000,1738444000000,{},5758148000000,{},{},{},{},5758148000000,5758148000000,A,UNVR.JK
1,2020-12-31,42972474000000,20515484000000,22456990000000,{},12985856000000,{},12411000000,33513751000000,9458723000000,-251854000000,9458723000000,-248790000000,9206869000000,2043333000000,{},7163536000000,{},{},{},{},7163536000000,7163536000000,A,UNVR.JK
1,2019-12-31,42922563000000,20893870000000,22028693000000,{},11910869000000,{},-5561000000,32799178000000,10123385000000,-221613000000,10123385000000,-230230000000,9901772000000,2508935000000,{},7392837000000,{},{},{},{},7392837000000,7392837000000,A,UNVR.JK
1,2018-12-31,41802073000000,20697246000000,21104827000000,{},11603232000000,{},-5561000000,32300478000000,9501595000000,2646492000000,9501595000000,-191900000000,12148087000000,3066900000000,{},9081187000000,{},{},{},{},9081187000000,9081187000000,A,UNVR.JK
1,2022-06-30,10625342000000,5553223000000,5072119000000,{},3236062000000,{},-7159000000,8782126000000,1843216000000,-8088000000,1843216000000,-11529000000,1835128000000,426400000000,{},1408728000000,{},{},{},{},1408728000000,1408728000000,Q,UNVR.JK
1,2022-03-31,10838042000000,5565037000000,5273005000000,{},2632105000000,{},1280000000,8198422000000,2639620000000,-31817000000,2639620000000,-33021000000,2607803000000,586596000000,{},2021207000000,{},{},{},{},2021207000000,2021207000000,Q,UNVR.JK
1,2021-12-31,9516429000000,4983091000000,4533338000000,{},2665229000000,{},717000000,7649037000000,1867392000000,-33854000000,1867392000000,-34171000000,1833538000000,454184000000,{},1379354000000,{},{},{},{},1379354000000,1379354000000,Q,UNVR.JK
1,2021-09-30,9852760000000,5007322000000,4845438000000,{},3072716000000,{},-3848000000,8076190000000,1776570000000,-58988000000,1776570000000,-57587000000,1717582000000,384680000000,{},1332902000000,{},{},{},{},1332902000000,1332902000000,Q,UNVR.JK
1,2021-12-31,17809717726000,16115147791000,1694569935000,{},788413587000,{},-93148044000,16810413334000,999304392000,-390116054000,999304392000,-1157283771000,609188338000,394763544000,4387994753000,214424794000,{},{},{},{},117666931000,117666931000,A,WIKA.JK
1,2020-12-31,16536381639000,15011596163000,1524785476000,{},894569012000,{},-256363775000,15649801400000,886580239000,-175427313000,886580239000,-1221502016000,711152926000,388810413000,2979294131000,322342513000,{},{},{},{},185766178000,185766178000,A,WIKA.JK
1,2019-12-31,27212914210000,23732835386000,3480078824000,{},930543092000,{},-3931787000,24659446691000,2553467519000,931965973000,2553467519000,-884252228000,3485433492000,864418352000,2713029619000,2621015140000,{},{},{},{},2285022038000,2285022038000,A,WIKA.JK
1,2018-12-31,31158193498000,27553466348000,3604727150000,{},785744845000,{},31806557000,28371017750000,2787175748000,298395689000,2787175748000,-972528679000,3085571437000,1012271573000,2411700264000,2073299864000,{},{},{},{},1730256243000,1730256243000,A,WIKA.JK
1,2022-06-30,4020721809000,3751610503000,269111306000,{},144841717000,{},-136261090000,3760191130000,260530679000,-174316435000,260530679000,-266898371000,86214244000,83340399000,4399834922000,2873845000,{},{},{},{},-14652587000,-14652587000,Q,WIKA.JK
1,2022-03-31,3163086631000,2804961845000,358124786000,{},205202927000,{},-45978386000,2964186386000,198900245000,-115291790000,198900245000,-283328243000,83608455000,74129285000,4398365163000,9479170000,{},{},{},{},1328909000,1328909000,Q,WIKA.JK
1,2021-12-31,6161748974000,5441617307000,720131667000,{},212298052000,{},41597408000,5695512767000,466236207000,-299660955000,466236207000,-438588521000,166575252000,138103049000,4387994753000,28472203000,{},{},{},{},12723411000,12723411000,Q,WIKA.JK
1,2021-09-30,4880996086000,4453187232000,427808854000,{},200857605000,{},168031140000,4822075977000,58920109000,78961768000,58920109000,-128778669000,137881877000,88027747000,4408991301000,49854130000,{},{},{},{},21525981000,21525981000,Q,WIKA.JK
1,2021-12-31,1380071332830,1434693811346,-54622478516,{},1371772994133,{},{},2806466805479,-1426395472649,-508312798390,-1426395472649,-617250878677,-1934708271039,8654167357,{},-1943362438396,{},{},{},{},-1943362438396,-1943362438396,A,WSBP.JK
1,2020-12-31,2211413142070,3697573214843,-1486160072773,{},1568568111617,{},{},5266141326460,-3054728184390,-1047734275019,-3054728184390,-761342954810,-4102462459409,184848916686,{},-4287311376095,{},{},{},{},-4287311376095,-4287311376095,A,WSBP.JK
1,2019-12-31,7467175916375,5904248163360,1562927753015,{},273932420696,{},{},6178180584056,1288995332319,-300582465436,1288995332319,-312445392896,988412866883,182264113957,{},806148752926,{},{},{},{},806148752926,806148752926,A,WSBP.JK
1,2018-12-31,8000149423527,6153867715706,1846281707821,{},196479227148,{},{},6350346942854,1649802480673,-255666918502,1649802480673,-331723112056,1394135562171,290662773989,{},1103472788182,{},{},{},{},1103472788182,1103472788182,A,WSBP.JK
1,2022-06-30,453365048075,471832912452,-18467864377,{},482868435001,{},{},954701347453,-501336299378,2211591410608,-501336299378,-133090304495,1710255111230,5702518063,{},1704552593167,{},{},{},{},1704552593167,1704552593167,Q,WSBP.JK
1,2022-03-31,290423860198,313444514091,-23020653893,{},105343861560,{},{},418788375651,-128364515453,-146028446293,-128364515453,-146255925063,-274392961746,2426798179,{},-276819759925,{},{},{},{},-276819759925,-276819759925,Q,WSBP.JK
1,2021-12-31,636086012657,391559825463,244526187194,{},1240548553054,{},{},1632108378517,-996022365860,-507903163056,-996022365860,-253901525131,-1503925528916,160387603053,{},-1664313131969,{},{},{},{},-1664313131969,-1664313131969,Q,WSBP.JK
1,2021-09-30,333122466537,397238575868,-64116109331,{},50230952279,{},{},447469528147,-114347061610,-31986452209,-114347061610,-109888878875,-146333513819,-44294481668,{},-102039032151,{},{},{},{},-102039032151,-102039032151,Q,WSBP.JK
1,2021-12-31,12224128315553,10325642190087,1898486125466,{},2305100736693,{},{},12630742926780,-406614611227,-439311288557,-406614611227,-4840185769843,-845925899784,992807542191,5391659874555,-1838733441975,{},{},{},{},-1096212049912,-1096212049912,A,WSKT.JK
1,2020-12-31,16190456515103,15136023660455,1054432854648,{},4724338963488,{},{},19860362623943,-3669906108840,-4997963060972,-3669906108840,-4877332458300,-8667869169812,619924028000,8232699173716,-9287793197812,{},{},{},{},-7359679861100,-7359679861100,A,WSKT.JK
1,2019-12-31,31387389629869,25782746866464,5604642763405,{},1371547283663,{},197802480370,27352096630497,4035292999372,-2000225656219,4035292999372,-3620533969507,2035067343153,1006168975262,11236061197428,1028898367891,{},{},{},{},938142364887,938142364887,A,WSKT.JK
1,2018-12-31,48788950838822,39926332089924,8862618748898,{},1667745969535,{},423475576187,42017553635646,6771397203176,254560670874,6771397203176,-2459241670378,7025957874050,2406390168497,10886002685490,4619567705553,{},{},{},{},3962838031865,3962838031865,A,WSKT.JK
1,2022-06-30,3342124068701,3014609457275,327514611426,{},698311339653,{},{},3712920796928,-370796728227,1784362227768,-370796728227,-985530190615,1413565499541,151931253537,8775253224075,1261634246004,{},{},{},{},594121512951,594121512951,Q,WSKT.JK
1,2022-03-31,2748257253455,2418591449030,329665804425,{},594826274464,{},{},3013417723494,-265160470039,-565193427452,-265160470039,-980929631483,-830353897491,137360011900,5254585135447,-967713909391,{},{},{},{},-830639170283,-830639170283,Q,WSKT.JK
1,2021-12-31,5098889222114,3477313885737,1621575336377,{},1120420857303,{},{},4597734743040,501154479074,-2027535124865,501154479074,-2254104371486,-1526380645791,457377607859,5391659874555,-1983758253650,{},{},{},{},-1348926077734,-1348926077734,Q,WSKT.JK
1,2021-09-30,2414728699677,2308207727532,106520972145,{},492662234765,{},{},2800869962297,-386141262620,482094831771,-386141262620,-557297607046,95953569151,105984141418,7854797636090,-10030572267,{},{},{},{},98582308497,98582308497,Q,WSKT.JK
